mp-10,134.05
mp-1000,239.5
mp-10010,559.735
mp-1001602,544.15
mp-1001784,444.24
mp-10074,152.52
mp-1007823,433.6
mp-1007923,679.2
mp-1008680,605.905
mp-1008925,396.35
mp-1009079,407.83
mp-1009087,259.57
mp-1009458,566.94
mp-1009548,283.755
mp-1009894,596.77
mp-1013529,222.155
mp-1013564,213.43
mp-1013587,243.19
mp-1013702,317.125
mp-1013703,239.02
mp-1016108,388.085
mp-1016833,356.315
mp-1016837,254.24
mp-1016845,384.57
mp-1016881,292.045
mp-1016904,321.34
mp-1017533,421.745
mp-1017540,592.1
mp-1017985,620.75
mp-1018050,473.32
mp-1018059,282.995
mp-1018067,535.45
mp-1018639,490.475
mp-1018949,367.905
mp-1019,968.07
mp-1019086,289.84
mp-1019277,277.415
mp-1019740,436.85
mp-1020622,327.11
mp-1024039,215.67
mp-1025205,615.3
mp-1025296,343.215
mp-1025348,394.105
mp-1025356,417.99
mp-1025370,444.62
mp-1025375,713.24
mp-10266,471.17
mp-1029262,346.33
mp-1029330,620.05
mp-1029334,315.36
mp-1029520,384.575
mp-1029531,369.77
mp-1029532,377.805
mp-1029750,356.905
mp-1039119,185.47
mp-10435,480.92
mp-10437,324.355
mp-10474,283.35
mp-1055,259.725
mp-10601,570.8
mp-10694,430.8
mp-10886,392.645
mp-10887,496.025
mp-109,196.11
mp-11025,328.395
mp-11073,558.525
mp-11273,363.35
mp-11278,547.45
mp-11304,284.05
mp-11441,631.905
mp-11445,615.105
mp-1145,449.72
mp-11499,364.75
mp-11512,478.02
mp-11547,558.1
mp-11690,526.565
mp-11695,293.025
mp-11798,647.3
mp-11816,294.645
mp-11820,258.435
mp-11882,403.58
mp-12015,372.16
mp-12137,314.555
mp-1224,279.21
mp-12283,418.955
mp-1249,252.49
mp-12520,522.94
mp-1281,630.805
mp-12990,782.07
mp-13109,313.83
mp-1315,234.48
mp-13203,609.455
mp-13272,293.765
mp-1334,511.5
mp-13512,386.75
mp-13548,426.17
mp-1407,478.865
mp-14091,443.495
mp-14168,387.85
mp-1444,317.79
mp-1451,662.64
mp-14600,232.915
mp-1500,224.305
mp-1543,435.34
mp-15637,414.865
