mp-14791,48.0,38.35041427612305
mp-677072,20.0,27.13304901123047
mp-7973,68.0,66.34539031982422
mp-972949,48.0,45.68096923828125
mp-21374,21.0,21.892105102539062
mp-631474,98.0,90.58329772949219
mp-866104,48.0,38.11037063598633
mp-4163,130.0,128.3838348388672
mp-19279,104.0,75.77277374267578
mp-1046,96.0,82.31500244140625
mp-22769,171.0,158.66513061523438
mp-865876,227.0,225.220947265625
mp-3813,56.0,40.9044189453125
mp-865808,69.0,69.033935546875
mp-20744,139.0,145.9268035888672
mp-568075,102.0,124.62925720214844
mp-406,35.0,20.041587829589844
mp-9490,34.0,21.028358459472656
mp-20275,87.0,77.51726531982422
mp-39681,103.0,132.48312377929688
mp-989605,57.0,36.096107482910156
mp-2797,109.0,107.7349853515625
mp-7926,23.0,26.553009033203125
mp-574025,127.0,132.606689453125
mp-999139,24.0,29.51837158203125
mp-971702,42.0,32.75384521484375
mp-21202,41.0,44.281063079833984
mp-11300,73.0,78.01020050048828
mp-975028,14.0,14.564804077148438
mp-569833,107.0,105.23231506347656
mp-984717,63.0,188.9816436767578
mp-8601,33.0,51.750022888183594
mp-1077353,141.0,99.41461944580078
mp-27606,110.0,102.25484466552734
mp-712,70.0,73.4081802368164
mp-982261,8.0,21.437767028808594
mp-29754,54.0,38.667823791503906
mp-976923,269.0,179.20367431640625
mp-12798,206.0,221.4830322265625
mp-2480,158.0,118.92799377441406
mp-1995,92.0,96.53992462158203
mp-20959,67.0,71.17903137207031
mp-866080,55.0,57.30046844482422
mp-18766,199.0,163.5465850830078
mp-22965,7.0,14.117958068847656
mp-457,111.0,100.68833923339844
mp-6912,52.0,82.3303451538086
mp-865648,33.0,30.97125244140625
mp-864877,188.0,200.666015625
mp-1017000,197.0,159.16671752929688
mp-29241,43.0,48.44498062133789
mp-12760,106.0,100.14904022216797
mp-979421,67.0,59.423221588134766
mp-1002227,6.0,17.021217346191406
mp-14099,81.0,82.43075561523438
mp-961709,69.0,112.87598419189453
mp-1708,60.0,53.84909439086914
mp-570684,265.0,257.9059753417969
mp-865379,162.0,155.90692138671875
mp-2182,160.0,73.26606750488281
mp-558149,5.0,-4.298713684082031
mp-2371,14.0,23.47032928466797
mp-22412,41.0,45.991554260253906
mp-1401,102.0,108.6747055053711
mp-862942,61.0,47.56341552734375
mp-18759,127.0,99.98353576660156
mp-71,15.0,14.153846740722656
mp-865076,67.0,56.69255065917969
mp-979115,105.0,105.62714385986328
mp-1008798,328.0,288.4462890625
mp-867908,77.0,64.24314880371094
mp-3963,25.0,26.67426300048828
mp-747,103.0,102.83015441894531
mp-978285,46.0,35.63727569580078
mp-20125,76.0,94.40111541748047
mp-11272,165.0,179.32760620117188
mp-973352,22.0,77.15733337402344
mp-1029357,67.0,50.36063003540039
mp-977218,21.0,30.429283142089844
mp-644136,47.0,40.35048294067383
mp-22469,149.0,163.08682250976562
mp-1002124,163.0,151.864501953125
mp-9295,29.0,45.563880920410156
mp-998860,69.0,71.4013671875
mp-7938,73.0,41.4251823425293
mp-12806,49.0,36.39506530761719
mp-19438,40.0,38.425750732421875
mp-850275,11.0,6.836402893066406
mp-7438,24.0,18.069778442382812
mp-1007823,206.0,203.48501586914062
mp-2039,166.0,115.30400848388672
mp-16523,156.0,144.8369598388672
mp-1013558,37.0,27.12708282470703
mp-1842,127.0,116.40129852294922
mp-865163,213.0,194.222412109375
mp-21301,118.0,112.92089080810547
mp-1985,409.0,383.06719970703125
mp-571499,274.0,274.823486328125
mp-862865,78.0,74.86210632324219
mp-7400,36.0,37.72078323364258
mp-984351,91.0,101.57556915283203
mp-28232,162.0,147.659912109375
mp-675531,22.0,26.420303344726562
mp-557837,19.0,78.9422607421875
mp-1039,35.0,14.55426025390625
mp-105,43.0,66.00333404541016
mp-12801,89.0,135.677490234375
mp-675734,128.0,113.96184539794922
mp-4520,100.0,94.4882583618164
mp-631387,127.0,205.2881622314453
mp-3678,146.0,135.0836944580078
mp-1019266,54.0,41.10281753540039
mp-21469,175.0,176.99417114257812
mp-545598,109.0,115.82286834716797
mp-813,88.0,73.00691986083984
mp-22987,17.0,15.921356201171875
mp-31339,118.0,109.82685852050781
mp-159,34.0,35.4942626953125
mp-873,178.0,188.42628479003906
mp-1025069,51.0,51.01190185546875
mp-3689,150.0,140.29904174804688
mp-1780,138.0,122.44731140136719
mp-865273,136.0,147.6624298095703
mp-1007778,67.0,78.00582885742188
mp-3217,104.0,116.61045837402344
mp-24150,127.0,121.62472534179688
mp-982974,59.0,99.25756072998047
mp-4881,129.0,130.9049530029297
mp-861912,229.0,229.7552947998047
mp-1016829,194.0,187.50765991210938
mp-1018062,188.0,184.66015625
mp-603347,103.0,172.156982421875
mp-867349,54.0,49.705039978027344
mp-1008617,54.0,51.83487319946289
mp-558518,30.0,39.549095153808594
mp-569600,47.0,49.60734558105469
mp-3698,52.0,50.151241302490234
mp-27257,1.0,3.743560791015625
mp-1018161,85.0,110.60984802246094
mp-13815,31.0,33.55137634277344
mp-555763,69.0,60.612953186035156
mp-864650,272.0,274.60845947265625
mp-16271,38.0,29.871971130371094
mp-979436,203.0,219.09112548828125
mp-1016197,60.0,53.762168884277344
mp-975427,72.0,150.37078857421875
mp-7812,23.0,38.24760437011719
mp-16886,92.0,98.99903106689453
mp-989512,22.0,21.942214965820312
mp-863667,63.0,62.72732162475586
mp-3094,81.0,86.54126739501953
mp-862610,172.0,174.38714599609375
mp-1525,53.0,43.43044662475586
mp-983584,4.0,53.30729293823242
mp-7583,24.0,13.247886657714844
mp-567397,336.0,348.7398986816406
mp-984721,201.0,180.16683959960938
mp-631429,89.0,157.15982055664062
mp-670,231.0,220.0871124267578
mp-9479,15.0,26.57292938232422
mp-427,163.0,144.31422424316406
mp-1590,126.0,136.65928649902344
mp-19764,36.0,44.803924560546875
mp-5348,105.0,105.23485565185547
mp-1025262,128.0,110.18846130371094
mp-31055,104.0,76.66096496582031
mp-3938,125.0,120.39705657958984
mp-979413,239.0,306.7378845214844
mp-2895,119.0,127.26536560058594
mp-867117,113.0,105.9331283569336
mp-15695,110.0,111.88106536865234
mp-4368,84.0,64.24334716796875
mp-11576,33.0,42.07594680786133
mp-567856,139.0,141.4207763671875
mp-10115,248.0,237.87379455566406
mp-13502,175.0,192.61251831054688
mp-7906,38.0,37.652156829833984
mp-2756,33.0,53.931053161621094
mp-644280,187.0,193.57655334472656
mp-550433,165.0,100.02132415771484
mp-550437,54.0,86.47193145751953
mp-3208,58.0,71.29878234863281
mp-3988,75.0,76.78899383544922
mp-571648,13.0,17.305496215820312
mp-2191,57.0,57.87601089477539
mp-864952,48.0,45.93698501586914
mp-11455,185.0,191.61561584472656
mp-18905,147.0,171.0999755859375
mp-760376,55.0,62.78376388549805
mp-23486,18.0,20.08074188232422
mp-755013,93.0,86.84041595458984
mp-29149,36.0,29.451614379882812
mp-1020622,144.0,135.30447387695312
mp-7868,46.0,137.4610137939453
mp-1029595,41.0,38.7919807434082
mp-540231,59.0,71.00886535644531
mp-114,152.0,133.69810485839844
mp-999396,48.0,178.9648895263672
mp-11520,94.0,78.80329132080078
mp-985806,100.0,84.47395324707031
mp-4158,130.0,117.7776870727539
mp-865791,241.0,240.1139678955078
mp-3183,175.0,169.12652587890625
mp-975443,122.0,155.1298065185547
mp-22889,7.0,13.412521362304688
mp-702,12.0,51.707359313964844
mp-20567,131.0,120.03141784667969
mp-23431,10.0,16.002120971679688
mp-980946,32.0,25.839462280273438
mp-1799,243.0,234.5110626220703
mp-19083,34.0,29.104026794433594
mp-23268,16.0,5.835807800292969
mp-973300,47.0,57.08745574951172
mp-28369,1.0,7.944999694824219
mp-972987,54.0,96.22740173339844
mp-22749,220.0,236.69082641601562
mp-15254,48.0,52.9105339050293
mp-568748,173.0,214.75811767578125
mp-4904,140.0,126.47213745117188
mp-3716,58.0,79.05209350585938
mp-569779,97.0,87.51863861083984
mp-567695,219.0,156.37203979492188
mp-12765,106.0,116.42573547363281
mp-505368,41.0,50.126243591308594
mp-999516,122.0,137.17262268066406
mp-4182,77.0,53.29021453857422
mp-2089,21.0,27.197952270507812
mp-20023,55.0,57.372581481933594
mp-2839,101.0,109.38072204589844
mp-810,114.0,100.63587188720703
mp-47,436.0,413.5416259765625
mp-867768,142.0,155.5106201171875
mp-861619,180.0,175.90997314453125
mp-21447,197.0,191.1044158935547
mp-973636,68.0,61.16999053955078
mp-567456,44.0,40.310550689697266
mp-4699,130.0,156.44070434570312
mp-7099,211.0,202.25411987304688
mp-1001824,227.0,275.4121398925781
mp-31383,112.0,128.1569366455078
mp-4828,152.0,160.49295043945312
mp-4990,171.0,168.77093505859375
mp-1005,212.0,194.20733642578125
mp-8577,100.0,81.75016021728516
mp-607371,298.0,277.4898681640625
mp-864991,46.0,33.42394256591797
mp-571039,62.0,61.418418884277344
mp-755264,237.0,226.135986328125
mp-561830,17.0,7.230987548828125
mp-1016872,174.0,147.56170654296875
mp-30850,262.0,253.4913330078125
mp-641539,255.0,244.7065887451172
mp-1029580,71.0,65.71992492675781
mp-1023924,12.0,37.58935546875
mp-570747,11.0,10.253105163574219
mp-12004,88.0,89.41593170166016
mp-866314,126.0,120.48358154296875
mp-128,51.0,36.43989562988281
mp-22786,98.0,97.28782653808594
mp-4883,90.0,69.08504486083984
mp-19799,43.0,38.18196105957031
mp-864622,101.0,97.2347640991211
mp-568293,72.0,64.46636199951172
mp-1124,64.0,63.61053466796875
mp-981200,54.0,80.83134460449219
mp-973556,50.0,54.477725982666016
mp-978918,64.0,60.81096267700195
mp-5921,192.0,181.10931396484375
mp-178,72.0,76.23021697998047
mp-9902,123.0,116.16871643066406
mp-568319,174.0,157.15924072265625
mp-867319,198.0,180.74281311035156
mp-1029550,94.0,87.01667785644531
mp-16304,127.0,119.70435333251953
mp-754417,14.0,6.040374755859375
mp-12659,233.0,237.72659301757812
mp-1879,16.0,66.97393798828125
mp-20233,65.0,42.47919464111328
mp-15318,29.0,33.18280792236328
mp-862669,223.0,204.9465789794922
mp-998964,204.0,195.9276580810547
mp-22260,110.0,104.62892150878906
mp-961685,35.0,15.498519897460938
mp-29131,82.0,70.48331451416016
mp-10597,88.0,82.861083984375
mp-862969,41.0,32.397056579589844
mp-961650,107.0,122.22364807128906
mp-11329,189.0,193.2638397216797
mp-979961,39.0,38.589656829833984
mp-1025309,165.0,221.39007568359375
mp-22040,102.0,84.62043762207031
mp-1216,128.0,118.82154083251953
mp-674334,87.0,97.46514129638672
mp-505319,8.0,2.7199325561523438
mp-2793,9.0,44.66489028930664
mp-8634,280.0,245.66461181640625
mp-1025191,90.0,84.14351654052734
mp-1029826,84.0,79.59256744384766
mp-18928,116.0,105.68833923339844
mp-864835,190.0,190.33673095703125
mp-12593,243.0,220.21340942382812
mp-979038,70.0,83.57846069335938
mp-865991,50.0,45.925537109375
mp-20225,50.0,66.82229614257812
mp-867699,25.0,16.39238739013672
mp-861629,112.0,95.53926849365234
mp-998974,147.0,182.13668823242188
mp-11514,244.0,246.1911163330078
mp-1025222,136.0,127.69422912597656
mp-13136,365.0,350.8133544921875
mp-867257,43.0,27.915328979492188
mp-865316,62.0,43.28925704956055
mp-2849,90.0,89.03900146484375
mp-867821,217.0,212.20889282226562
mp-1009833,243.0,201.6816864013672
mp-34477,49.0,49.894195556640625
mp-999257,115.0,127.69783020019531
mp-753081,60.0,59.21739959716797
mp-5407,178.0,168.40048217773438
mp-10759,58.0,42.883338928222656
mp-20197,180.0,214.08865356445312
mp-862677,47.0,50.41449737548828
mp-10213,58.0,72.14624786376953
mp-1029660,87.0,78.8211669921875
mp-8470,89.0,69.36502075195312
mp-889,299.0,294.9120178222656
mp-32777,162.0,141.30792236328125
mp-861652,109.0,112.73812103271484
mp-12007,109.0,92.98383331298828
mp-1561,77.0,75.26005554199219
mp-1016820,66.0,147.181640625
mp-510412,232.0,223.9527587890625
mp-605663,162.0,158.80462646484375
mp-1008224,203.0,203.23809814453125
mp-1029336,36.0,31.889572143554688
mp-864965,98.0,97.63123321533203
mp-18167,29.0,22.73821258544922
mp-30845,161.0,154.77838134765625
mp-2132,181.0,230.8953857421875
mp-863744,53.0,50.495399475097656
mp-7426,55.0,54.02943420410156
mp-1008226,200.0,167.37649536132812
mp-20708,72.0,82.76686096191406
mp-1550,85.0,62.85066223144531
mp-865185,76.0,68.61233520507812
mp-1482,108.0,92.92566680908203
mp-865919,78.0,75.71141815185547
mp-14038,68.0,34.23603057861328
mp-2853,209.0,191.8946990966797
mp-5659,184.0,193.20729064941406
mp-1025318,105.0,76.29972076416016
mp-1016876,257.0,213.7420196533203
mp-2340,49.0,37.58344650268555
mp-357,123.0,125.9880142211914
mp-977059,142.0,141.37794494628906
mp-2517,37.0,28.358863830566406
mp-1016843,184.0,183.2030487060547
mp-15702,246.0,238.28924560546875
mp-568719,70.0,69.56745147705078
mp-32679,227.0,247.53994750976562
mvc-3559,152.0,137.4030303955078
mp-20900,95.0,100.47843933105469
mp-976,183.0,189.00527954101562
mvc-11235,114.0,101.26074981689453
mp-24650,69.0,77.03429412841797
mp-569898,66.0,34.34130096435547
mp-862259,64.0,59.88802719116211
mp-5112,118.0,113.4016342163086
mp-16483,79.0,77.22883605957031
mp-1709,130.0,127.6848373413086
mp-8670,86.0,75.30521392822266
mp-866222,80.0,92.13101959228516
mp-1008625,303.0,343.1186828613281
mp-13138,106.0,118.40679931640625
mp-1814,50.0,49.398590087890625
mp-1002122,202.0,210.192626953125
mp-13504,103.0,97.36474609375
mp-983602,80.0,89.87287902832031
mp-7002,98.0,119.27558898925781
mp-11430,63.0,50.66243362426758
mp-753594,113.0,73.26068115234375
mp-12388,85.0,95.29142761230469
mp-1029799,73.0,72.98339080810547
mp-865237,102.0,104.50594329833984
mp-570272,67.0,64.4137191772461
mp-756134,143.0,150.48019409179688
mp-56,8.0,6.000640869140625
mp-13944,104.0,92.48604583740234
mp-1045,124.0,96.56116485595703
mp-13134,163.0,183.48789978027344
mp-867251,103.0,93.301025390625
mp-762506,113.0,150.7960968017578
mp-980942,45.0,36.3128547668457
mp-15651,104.0,78.2269515991211
mp-11565,178.0,176.30801391601562
mp-16358,148.0,144.55410766601562
mp-2123,173.0,167.60519409179688
mp-568404,31.0,23.07160186767578
mp-1018692,61.0,45.21626281738281
mp-377,137.0,118.90423583984375
mp-2880,260.0,262.150634765625
mp-9549,101.0,109.05587005615234
mp-997182,140.0,160.53211975097656
mp-776150,132.0,118.20146179199219
mp-1123,50.0,26.27764129638672
mp-8033,116.0,122.78834533691406
mp-11882,82.0,101.97991180419922
mp-753656,41.0,54.74299621582031
mp-554355,40.0,67.63850402832031
mp-865936,82.0,72.94690704345703
mp-863674,63.0,57.33220291137695
mp-505599,127.0,120.22686767578125
mp-637771,161.0,158.50924682617188
mp-979435,46.0,36.13915252685547
mp-1115,18.0,37.42148971557617
mp-20128,53.0,59.02327346801758
mp-974061,176.0,166.72991943359375
mp-1012640,174.0,212.5682373046875
mp-14069,93.0,63.86798095703125
mp-12802,133.0,128.5167999267578
mp-568006,86.0,107.98663330078125
mp-29057,13.0,8.81304931640625
mp-28793,91.0,83.03191375732422
mp-4283,129.0,126.35118103027344
mp-4955,192.0,187.3733673095703
mp-6917,67.0,76.94621276855469
mp-961683,56.0,40.70769119262695
mp-758104,142.0,145.29515075683594
mp-759877,53.0,30.846519470214844
mp-861640,172.0,171.64244079589844
mp-676011,66.0,73.51463317871094
mp-23067,12.0,15.764610290527344
mp-997024,26.0,30.157196044921875
mp-22898,10.0,4.006103515625
mp-29663,145.0,129.20245361328125
mp-12741,115.0,117.00861358642578
mp-22682,95.0,91.69575500488281
mp-510657,116.0,87.73572540283203
mp-5556,162.0,176.68994140625
mp-30821,119.0,102.53736114501953
mp-991,375.0,364.42169189453125
mp-1121,176.0,156.01693725585938
mp-631418,164.0,186.6523895263672
mp-2212,121.0,110.971435546875
mp-935811,183.0,145.22637939453125
mp-10165,16.0,18.331008911132812
mp-1836,22.0,12.147720336914062
mp-571513,10.0,10.077140808105469
mp-764233,47.0,30.801925659179688
mp-13816,41.0,39.163856506347656
mp-631338,28.0,33.911048889160156
mp-30043,186.0,158.19451904296875
mp-6686,104.0,40.49174880981445
mp-15809,289.0,284.6799621582031
mp-9486,26.0,42.26070785522461
mp-864907,119.0,115.99971008300781
mp-31379,106.0,110.74786376953125
mp-8895,144.0,151.27328491210938
mp-5106,168.0,178.04269409179688
mp-2998,163.0,139.3992156982422
mp-1361,106.0,88.05282592773438
mp-966,24.0,21.635574340820312
mp-643431,9.0,9.881263732910156
mp-22631,245.0,232.05758666992188
mp-999294,120.0,151.0499725341797
mp-13074,89.0,90.10302734375
mp-504729,15.0,16.493576049804688
mp-20146,133.0,141.3087921142578
mp-18927,147.0,133.01637268066406
mp-15960,81.0,67.15866088867188
mp-559931,24.0,66.26360321044922
mp-18775,136.0,103.04863739013672
mp-8094,16.0,12.674850463867188
mp-18969,111.0,111.8655014038086
mp-36884,128.0,115.47673034667969
mp-510404,90.0,63.70515060424805
mp-30787,268.0,247.06304931640625
mp-982040,85.0,71.58233642578125
mp-20192,162.0,184.18661499023438
mp-5229,173.0,172.0676727294922
mp-27636,7.0,2.9863433837890625
mp-3654,46.0,33.295127868652344
mp-989579,20.0,12.813789367675781
