Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Aluminum, Al', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Beryllium, Be', '2.0 - 2.25 %', '2.0 - 2.25 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Cobalt, Co', '1.0 - 1.2 %', '1.0 - 1.2 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Copper, Cu', '97 %', '97 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Iron, Fe', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Lead, Pb', '<= 0.020 %', '<= 0.020 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Nickel, Ni', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Silicon, Si', '0.20 - 0.40 %', '0.20 - 0.40 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Tin, Sn', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
Beryllium Copper 21C UNS C82510 Casting Alloy As-Cast,"['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '515 MPa', '74700 psi', '']","['Tensile Strength, Yield', '275 MPa', '39900 psi', '']","['Elongation at Break', '25 %', '25 %', 'in 50 mm']"
