Overview of materials for Cobalt Alloy,"['Aluminum, Al', '0.0100 - 21.0 %', '0.0100 - 21.0 %', 'Average value: 4.31 % Grade Count:20']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Beryllium, Be', '0.100 %', '0.100 %', 'Average value: 0.100 % Grade Count:30']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Boron, B', '0.000 - 14.0 %', '0.000 - 14.0 %', 'Average value: 0.810 % Grade Count:83']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Calcium, Ca', '0.00500 - 0.150 %', '0.00500 - 0.150 %', 'Average value: 0.0775 % Grade Count:4']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Carbon, C', '0.0100 - 4.70 %', '0.0100 - 4.70 %', 'Average value: 0.586 % Grade Count:310']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Chromium, Cr', '2.50 - 33.0 %', '2.50 - 33.0 %', 'Average value: 24.0 % Grade Count:312']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Cobalt, Co', '19.0 - 100 %', '19.0 - 100 %', 'Average value: 50.0 % Grade Count:342']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Copper, Cu', '0.250 - 11.0 %', '0.250 - 11.0 %', 'Average value: 3.55 % Grade Count:7']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Iron, Fe', '0.0500 - 51.0 %', '0.0500 - 51.0 %', 'Average value: 6.21 % Grade Count:306']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
Overview of materials for Cobalt Alloy,"['Lanthanum, La', '0.0200 - 0.120 %', '0.0200 - 0.120 %', 'Average value: 0.0689 % Grade Count:28']","['Tensile Strength, Ultimate', '80.0 - 2540 MPa', '11600 - 368000 psi', 'Average value: 1070 MPa Grade Count:221']","['Tensile Strength, Yield', '207 - 2280 MPa', '30000 - 331000 psi', 'Average value: 763 MPa Grade Count:189']","['Elongation at Break', '0.100 - 70.0 %', '0.100 - 70.0 %', 'Average value: 23.2 % Grade Count:187']"
