"AISI 1084 Steel, Hot Rolled Bar (UNS G10840)","['Carbon, C', '0.80 - 0.93 %', '0.80 - 0.93 %', '']","['Tensile Strength, Ultimate', '>= 820 MPa', '>= 119000 psi', '']","['Tensile Strength, Yield', '>= 452 MPa', '>= 65500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Hot Rolled Bar (UNS G10840)","['Iron, Fe', '98.08 - 98.6 %', '98.08 - 98.6 %', 'As Balance']","['Tensile Strength, Ultimate', '>= 820 MPa', '>= 119000 psi', '']","['Tensile Strength, Yield', '>= 452 MPa', '>= 65500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Hot Rolled Bar (UNS G10840)","['Manganese, Mn', '0.60 - 0.90 %', '0.60 - 0.90 %', '']","['Tensile Strength, Ultimate', '>= 820 MPa', '>= 119000 psi', '']","['Tensile Strength, Yield', '>= 452 MPa', '>= 65500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Hot Rolled Bar (UNS G10840)","['Phosphorous, P', '<= 0.040 %', '<= 0.040 %', '']","['Tensile Strength, Ultimate', '>= 820 MPa', '>= 119000 psi', '']","['Tensile Strength, Yield', '>= 452 MPa', '>= 65500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Hot Rolled Bar (UNS G10840)","['Sulfur, S', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '>= 820 MPa', '>= 119000 psi', '']","['Tensile Strength, Yield', '>= 452 MPa', '>= 65500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Spheroidized Annealed and Cold Drawn Bar (UNS G10840)","['Carbon, C', '0.80 - 0.93 %', '0.80 - 0.93 %', '']","['Tensile Strength, Ultimate', '>= 689 MPa', '>= 100000 psi', '']","['Tensile Strength, Yield', '>= 531 MPa', '>= 77000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Spheroidized Annealed and Cold Drawn Bar (UNS G10840)","['Iron, Fe', '98.08 - 98.6 %', '98.08 - 98.6 %', 'As Balance']","['Tensile Strength, Ultimate', '>= 689 MPa', '>= 100000 psi', '']","['Tensile Strength, Yield', '>= 531 MPa', '>= 77000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Spheroidized Annealed and Cold Drawn Bar (UNS G10840)","['Manganese, Mn', '0.60 - 0.90 %', '0.60 - 0.90 %', '']","['Tensile Strength, Ultimate', '>= 689 MPa', '>= 100000 psi', '']","['Tensile Strength, Yield', '>= 531 MPa', '>= 77000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Spheroidized Annealed and Cold Drawn Bar (UNS G10840)","['Phosphorous, P', '<= 0.040 %', '<= 0.040 %', '']","['Tensile Strength, Ultimate', '>= 689 MPa', '>= 100000 psi', '']","['Tensile Strength, Yield', '>= 531 MPa', '>= 77000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1084 Steel, Spheroidized Annealed and Cold Drawn Bar (UNS G10840)","['Sulfur, S', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '>= 689 MPa', '>= 100000 psi', '']","['Tensile Strength, Yield', '>= 531 MPa', '>= 77000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Hot Rolled Bar","['Carbon, C', '0.80 - 0.95 %', '0.80 - 0.95 %', '']","['Tensile Strength, Ultimate', '>= 834 MPa', '>= 121000 psi', '']","['Tensile Strength, Yield', '>= 459 MPa', '>= 66500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Hot Rolled Bar","['Iron, Fe', '97.96 - 98.5 %', '97.96 - 98.5 %', 'As Balance']","['Tensile Strength, Ultimate', '>= 834 MPa', '>= 121000 psi', '']","['Tensile Strength, Yield', '>= 459 MPa', '>= 66500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Hot Rolled Bar","['Manganese, Mn', '0.70 - 1.0 %', '0.70 - 1.0 %', '']","['Tensile Strength, Ultimate', '>= 834 MPa', '>= 121000 psi', '']","['Tensile Strength, Yield', '>= 459 MPa', '>= 66500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Hot Rolled Bar","['Phosphorous, P', '<= 0.040 %', '<= 0.040 %', '']","['Tensile Strength, Ultimate', '>= 834 MPa', '>= 121000 psi', '']","['Tensile Strength, Yield', '>= 459 MPa', '>= 66500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Hot Rolled Bar","['Sulfur, S', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '>= 834 MPa', '>= 121000 psi', '']","['Tensile Strength, Yield', '>= 459 MPa', '>= 66500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Spheroidized Annealed and Cold Drawn Bar","['Carbon, C', '0.80 - 0.95 %', '0.80 - 0.95 %', '']","['Tensile Strength, Ultimate', '>= 692.9 MPa', '>= 100500 psi', '']","['Tensile Strength, Yield', '>= 538 MPa', '>= 78000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Spheroidized Annealed and Cold Drawn Bar","['Iron, Fe', '97.96 - 98.5 %', '97.96 - 98.5 %', 'As Balance']","['Tensile Strength, Ultimate', '>= 692.9 MPa', '>= 100500 psi', '']","['Tensile Strength, Yield', '>= 538 MPa', '>= 78000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Spheroidized Annealed and Cold Drawn Bar","['Manganese, Mn', '0.70 - 1.0 %', '0.70 - 1.0 %', '']","['Tensile Strength, Ultimate', '>= 692.9 MPa', '>= 100500 psi', '']","['Tensile Strength, Yield', '>= 538 MPa', '>= 78000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Spheroidized Annealed and Cold Drawn Bar","['Phosphorous, P', '<= 0.040 %', '<= 0.040 %', '']","['Tensile Strength, Ultimate', '>= 692.9 MPa', '>= 100500 psi', '']","['Tensile Strength, Yield', '>= 538 MPa', '>= 78000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1085 Carbon Steel, Spheroidized Annealed and Cold Drawn Bar","['Sulfur, S', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '>= 692.9 MPa', '>= 100500 psi', '']","['Tensile Strength, Yield', '>= 538 MPa', '>= 78000 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
"AISI 1086 Steel, Hot Rolled Bar (UNS G10860)","['Carbon, C', '0.80 - 0.93 %', '0.80 - 0.93 %', '']","['Tensile Strength, Ultimate', '>= 772 MPa', '>= 112000 psi', '']","['Tensile Strength, Yield', '>= 424 MPa', '>= 61500 psi', '']","['Elongation at Break', '>= 10 %', '>= 10 %', 'in 2 in. (50 mm)']"
