Aluminum 8280-O,"['Aluminum, Al', '87.9 - 92.6 %', '87.9 - 92.6 %', 'As remainder']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Copper, Cu', '0.70 - 1.3 %', '0.70 - 1.3 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Iron, Fe', '<= 0.70 %', '<= 0.70 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Nickel, Ni', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Silicon, Si', '1.0 - 2.0 %', '1.0 - 2.0 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Tin, Sn', '5.5 - 7.0 %', '5.5 - 7.0 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
Aluminum 8280-O,"['Titanium, Ti', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '115 MPa', '16700 psi', '']","['Tensile Strength, Yield', '50.0 MPa', '7250 psi', '']","['Elongation at Break', '28 %', '28 %', 'In 5 cm; Sample 1.6 mm thick']"
